5.37139, 0.02698
5.44060, 0.03027
5.52519, 0.04012
5.56877, 0.04560
5.59825, 0.05449
5.62901, 0.06476
5.65593, 0.07133
5.79051, 0.07051
5.82127, 0.07133
5.85203, 0.07667
5.88279, 0.08365
5.91355, 0.08611
5.94431, 0.09309
5.96739, 0.10500
5.98661, 0.11896
6.00968, 0.13374
6.03275, 0.14743
6.05582, 0.16166
6.07505, 0.17398
6.09043, 0.18630
6.10581, 0.20108
6.17887, 0.49179
6.21348, 0.61251
6.23270, 0.61661
6.24039, 0.59937
6.24808, 0.57884
6.25577, 0.55666
6.26346, 0.53695
6.27115, 0.51396
6.27884, 0.49343
6.28653, 0.47044
6.39035, 0.24707
6.40573, 0.23229
6.42111, 0.21915
6.44034, 0.20436
6.46341, 0.18958
6.49033, 0.17603
6.52109, 0.16371
6.54416, 0.15838
6.58261, 0.16330
6.65951, 0.17809
6.69027, 0.17809
6.72103, 0.17809
6.75180, 0.17809
6.78256, 0.17809
6.81332, 0.17809
6.85177, 0.18219
6.88253, 0.18958
6.91329, 0.19451
6.94405, 0.18794
6.97481, 0.18466
7.00558, 0.18794
7.03634, 0.19738
7.06710, 0.20929
7.09786, 0.22243
7.12478, 0.23612
7.14785, 0.24816
7.17092, 0.26185
7.19399, 0.27663
7.21321, 0.28895
7.22859, 0.30127
7.24397, 0.31523
7.25936, 0.33083
7.27474, 0.34725
7.29012, 0.36368
7.30165, 0.37518
7.42854, 0.55092
7.44008, 0.56734
7.45161, 0.58541
7.46315, 0.60347
7.47084, 0.61661
7.48237, 0.63468
7.49391, 0.65275
7.50160, 0.66753
7.50929, 0.68067
7.64002, 0.75950
7.65925, 0.74801
7.67463, 0.73076
7.69001, 0.71187
7.70539, 0.69381
7.72077, 0.67738
7.74000, 0.66534
7.76307, 0.65220
7.78999, 0.63878
7.82075, 0.62688
7.84382, 0.61908
7.85920, 0.60676
7.87458, 0.59362
7.89380, 0.57884
7.91303, 0.56077
7.92841, 0.54270
7.94379, 0.52464
7.95917, 0.50657
7.97455, 0.48932
7.98993, 0.47290
8.00531, 0.45648
8.02069, 0.44005
8.03607, 0.42609
8.05146, 0.41295
8.06684, 0.39981
8.08222, 0.38667
8.10144, 0.37244
8.12836, 0.36039
8.15912, 0.35054
8.18988, 0.34808
8.21680, 0.34561
8.25140, 0.34890
8.28985, 0.35300
8.32062, 0.35711
8.35138, 0.36204
8.38214, 0.37025
8.40905, 0.37901
8.43213, 0.39324
8.45520, 0.40802
8.47442, 0.42281
8.48980, 0.43348
8.50518, 0.44580
8.52056, 0.45894
8.54363, 0.47044
8.57055, 0.48029
8.69744, 0.38667
8.71282, 0.36861
8.72820, 0.35054
8.74358, 0.33247
8.75896, 0.31359
8.77434, 0.29552
8.78972, 0.27827
8.80510, 0.26185
8.82048, 0.24871
8.83587, 0.23557
8.85509, 0.22079
8.87816, 0.20601
8.90123, 0.19342
8.92815, 0.17973
8.95891, 0.16864
8.98967, 0.15838
9.02043, 0.15099
9.05888, 0.14359
9.09734, 0.13785
9.12425, 0.13538
9.15886, 0.13210
9.18834, 0.13100
9.22038, 0.12881
9.25242, 0.12662
9.27806, 0.12553
9.31266, 0.12224
9.34214, 0.12115
9.37419, 0.11896
9.39726, 0.11896
9.44340, 0.11567
9.47416, 0.11567
9.50492, 0.11732
9.53568, 0.12060
9.56644, 0.12635
9.59720, 0.13538
9.62797, 0.14852
9.65745, 0.15400
9.68949, 0.14688
9.72025, 0.13785
9.75101, 0.12717
9.78049, 0.11786
9.81253, 0.11321
9.84329, 0.10910
9.87406, 0.10910
9.90482, 0.10910
9.93558, 0.10910
9.96634, 0.10910
9.99710, 0.10910
10.02786, 0.10910
10.05862, 0.10910
10.08938, 0.10910
10.11886, 0.10801
10.15091, 0.10582
10.18167, 0.10582
10.20089, 0.10582
10.25088, 0.10253
10.28164, 0.10253
10.30087, 0.10253
10.35085, 0.10582
10.38161, 0.10582
10.41366, 0.10801
10.44314, 0.10993
10.47262, 0.11348
10.50466, 0.11732
10.53542, 0.12389
10.56618, 0.13046
10.59694, 0.13703
10.62770, 0.14359
10.65847, 0.14934
10.69051, 0.15400
10.71999, 0.16002
10.75075, 0.16659
10.78151, 0.17398
10.81227, 0.18260
10.84303, 0.19451
10.87379, 0.20929
10.89686, 0.22243
10.91224, 0.23557
10.92763, 0.24871
10.94301, 0.26185
10.95839, 0.27499
10.97377, 0.28813
10.98915, 0.30127
11.00453, 0.31441
11.02375, 0.32700
11.04683, 0.33850
11.06605, 0.34808
11.07759, 0.36039
11.08528, 0.37353
