5.25988, 0.04382
5.29064, 0.03643
5.32140, 0.02986
5.35216, 0.02534
5.38292, 0.02370
5.41368, 0.02370
5.44445, 0.02780
5.47521, 0.03396
5.50469, 0.04067
5.53673, 0.04423
5.56749, 0.04875
5.59825, 0.05983
5.62901, 0.07297
5.65977, 0.08365
5.69054, 0.09227
5.72130, 0.09596
5.75206, 0.09555
5.78282, 0.09432
5.81358, 0.09761
5.84434, 0.10582
5.87510, 0.11485
5.90586, 0.11732
5.93662, 0.11937
5.95970, 0.13046
5.97508, 0.14359
5.99430, 0.15892
6.01737, 0.17535
6.04044, 0.19068
6.05967, 0.20272
6.07505, 0.21504
6.09043, 0.22736
6.10197, 0.24050
6.10966, 0.25199
6.11735, 0.27827
6.11735, 0.26678
6.12504, 0.30127
6.12504, 0.28977
6.13273, 0.32426
6.13273, 0.31276
6.14042, 0.35382
6.14042, 0.34069
6.14811, 0.38996
6.14811, 0.37189
6.15580, 0.42609
6.15580, 0.41295
6.15580, 0.40145
6.16733, 0.46633
6.16349, 0.44908
6.16349, 0.43759
6.17118, 0.49507
6.17118, 0.48193
6.18271, 0.52546
6.17887, 0.50821
6.19040, 0.55420
6.18656, 0.53778
6.19809, 0.58376
6.19425, 0.56734
6.21348, 0.59772
6.23655, 0.58212
6.24424, 0.56241
6.25193, 0.54270
6.25962, 0.52464
6.26346, 0.50985
6.27115, 0.49343
6.27884, 0.47372
6.28653, 0.45401
6.29422, 0.43430
6.30191, 0.41213
6.30960, 0.39242
6.31729, 0.37600
6.32498, 0.35957
6.33267, 0.34725
6.34421, 0.32919
6.35959, 0.30619
6.37497, 0.28731
6.39035, 0.26842
6.40573, 0.25282
6.42111, 0.23886
6.43265, 0.22900
6.46341, 0.20765
6.48648, 0.19506
6.51340, 0.18342
6.54416, 0.17562
6.57492, 0.17850
6.60568, 0.18589
6.63644, 0.19328
6.66720, 0.19615
6.69796, 0.20026
6.72872, 0.20190
6.75949, 0.20888
6.79025, 0.21586
6.82101, 0.22489
6.84792, 0.23557
6.86715, 0.25035
6.88638, 0.26623
6.91329, 0.27335
6.93636, 0.26021
6.95559, 0.24652
6.98250, 0.23146
7.01327, 0.22859
7.04018, 0.23612
7.06325, 0.24926
7.09017, 0.26144
7.11708, 0.27389
7.14016, 0.28649
7.16323, 0.29908
7.18630, 0.31222
7.20937, 0.32645
7.22859, 0.33986
7.24397, 0.35218
7.25936, 0.36368
7.27474, 0.37682
7.29012, 0.38914
7.30550, 0.40145
7.32088, 0.41624
7.33626, 0.43102
7.35164, 0.44744
7.36702, 0.46551
7.38240, 0.48193
7.39778, 0.50164
7.41316, 0.52135
7.42470, 0.53613
7.43623, 0.55256
7.44777, 0.56898
7.45546, 0.58048
7.46315, 0.59198
7.47084, 0.60347
7.47853, 0.61661
7.48622, 0.62975
7.49391, 0.64453
7.50160, 0.65767
7.50929, 0.67081
7.52083, 0.68970
7.52467, 0.70202
7.53621, 0.72419
7.55159, 0.74144
7.56697, 0.75950
7.57850, 0.77593
7.59004, 0.79071
7.61695, 0.77428
7.65156, 0.77141
7.67463, 0.76032
7.69001, 0.74801
7.70924, 0.73322
7.73615, 0.72049
7.76691, 0.71064
7.79768, 0.70161
7.82844, 0.69134
7.85151, 0.67902
7.86689, 0.66835
7.88227, 0.65603
7.89765, 0.64289
7.91303, 0.62893
7.92841, 0.61333
7.94379, 0.59690
7.95917, 0.58130
7.97455, 0.56570
7.98993, 0.55009
8.00531, 0.53531
8.02069, 0.52053
8.03607, 0.50493
8.05146, 0.48850
8.06684, 0.47126
8.08222, 0.45483
8.10529, 0.43759
8.13605, 0.42281
8.16681, 0.41377
8.19757, 0.41131
8.22833, 0.41131
8.25909, 0.41131
8.28985, 0.41131
8.32062, 0.41131
8.35138, 0.41090
8.38214, 0.41459
8.41674, 0.42116
8.46289, 0.43759
8.48596, 0.45073
8.50903, 0.46387
8.53594, 0.47742
8.56671, 0.48440
8.59362, 0.48522
8.61669, 0.47098
8.63592, 0.45894
8.65130, 0.44744
8.66668, 0.43020
8.68206, 0.41295
8.69744, 0.39653
8.71282, 0.37764
8.72820, 0.36204
8.74358, 0.34643
8.75896, 0.33165
8.77434, 0.31605
8.78972, 0.30373
8.80510, 0.29141
8.82048, 0.27827
8.83971, 0.26404
8.86278, 0.25035
8.88585, 0.23721
8.91277, 0.22489
8.94353, 0.21340
8.97429, 0.20395
9.00505, 0.19492
9.03581, 0.18876
9.06657, 0.18342
9.09734, 0.17973
9.12810, 0.17768
9.15886, 0.17480
9.18962, 0.17357
9.22038, 0.17152
9.25114, 0.17069
9.28190, 0.16823
9.31266, 0.16823
9.34342, 0.16823
9.37419, 0.16823
9.40495, 0.16659
9.43571, 0.16495
9.46647, 0.16371
9.49723, 0.16495
9.52799, 0.17111
9.55875, 0.18466
9.58182, 0.19533
9.59720, 0.21258
9.61259, 0.22982
9.62797, 0.24871
9.64719, 0.26459
9.67795, 0.25199
9.70102, 0.23995
9.72025, 0.22489
9.73563, 0.21011
9.75101, 0.19451
9.77024, 0.17863
9.79715, 0.16864
9.82791, 0.16043
9.85867, 0.15838
